X,Y,Speed,Angle,Altitude,Satellites,Timestamp
855476650,276253600,10,103,1518,18,1.70462E+12
855477416,276253383,0,110,1517,18,1.70462E+12
855477899,276253300,13,102,1517,18,1.70462E+12
855479016,276253183,24,96,1516,18,1.70462E+12
855481333,276252733,28,113,1516,19,1.70462E+12
855482800,276251950,31,127,1515,18,1.70462E+12
855491100,276245350,34,133,1519,16,1.70462E+12
855496566,276240916,44,130,1519,16,1.70462E+12
855504333,276234750,41,123,1525,15,1.70462E+12
855506250,276233900,39,111,1526,16,1.70462E+12
855508583,276233183,38,101,1525,16,1.70462E+12
855517766,276231683,35,114,1527,16,1.70462E+12
855520266,276230283,34,130,1528,17,1.70462E+12
855521999,276228416,37,145,1530,17,1.70462E+12
855522850,276226650,37,159,1533,17,1.70462E+12
855524116,276224033,35,148,1535,18,1.70462E+12
855525383,276222683,32,133,1537,18,1.70462E+12
855531366,276217750,21,135,1542,15,1.70462E+12
855532616,276216466,21,146,1542,15,1.70462E+12
855533199,276215550,21,157,1542,16,1.70462E+12
855533533,276214416,25,170,1544,15,1.70462E+12
855533749,276211466,31,182,1545,16,1.70462E+12
855532499,276205316,21,194,1546,16,1.70462E+12
855532283,276204850,18,204,1546,16,1.70462E+12
855531750,276204233,13,229,1547,18,1.70462E+12
855530800,276203850,14,264,1547,17,1.70462E+12
855525733,276203983,15,253,1543,15,1.70462E+12
855524616,276203533,14,234,1542,15,1.70462E+12
855522083,276201333,4,239,1544,15,1.70462E+12
855521983,276201266,0,239,1545,20,1.70462E+12
855521983,276201266,0,239,1545,20,1.70462E+12
855521983,276201266,0,239,1545,19,1.70462E+12
855521983,276201266,0,239,1543,19,1.70462E+12
855518016,276200033,30,238,1543,19,1.70462E+12
855511100,276196266,41,238,1540,18,1.70462E+12
855502999,276191300,35,219,1537,18,1.70462E+12
855502033,276189883,31,207,1539,19,1.70462E+12
855501533,276188666,23,193,1541,19,1.70462E+12
855501500,276187800,11,179,1542,19,1.70462E+12
855501566,276187466,0,170,1542,19,1.70462E+12
855501549,276186833,10,185,1544,19,1.70462E+12
855501250,276185366,0,189,1543,17,1.70462E+12
855501216,276184700,6,170,1544,17,1.70462E+12
855501466,276183650,18,171,1544,17,1.70462E+12
855501783,276182483,28,168,1543,18,1.70462E+12
855502216,276177916,38,187,1539,18,1.70462E+12
855500950,276175000,43,210,1536,18,1.70462E+12
855499233,276172066,45,200,1533,18,1.70462E+12
855498733,276169450,46,181,1533,19,1.70462E+12
855499283,276167350,45,162,1532,19,1.70462E+12
855499983,276166499,43,152,1532,19,1.70462E+12
855501400,276164900,42,134,1534,19,1.70462E+12
855503383,276163666,38,119,1535,19,1.70462E+12
855506749,276162650,29,93,1534,20,1.70462E+12
855507549,276162733,30,75,1533,21,1.70462E+12
855508416,276163016,33,63,1532,21,1.70462E+12
855509999,276164016,33,48,1529,21,1.70462E+12
855514016,276167016,25,68,1522,20,1.70462E+12
855514700,276167100,23,83,1521,20,1.70462E+12
855515366,276167050,22,96,1521,20,1.70462E+12
855515949,276166849,21,112,1520,19,1.70462E+12
855516949,276166300,20,130,1520,20,1.70462E+12
855517316,276165950,17,143,1520,19,1.70462E+12
855517666,276165383,10,157,1519,19,1.70462E+12
855517749,276164966,9,169,1518,18,1.70462E+12
855517700,276163666,13,186,1518,17,1.70462E+12
855517516,276162966,14,196,1517,19,1.70462E+12
855516783,276160516,25,193,1518,18,1.70462E+12
855515449,276155883,35,192,1522,19,1.70462E+12
855514050,276146950,40,182,1527,20,1.70462E+12
855514000,276143633,30,171,1526,17,1.70462E+12
855514316,276143016,27,160,1525,17,1.70462E+12
855514833,276142533,25,143,1525,17,1.70462E+12
855515449,276142150,24,126,1525,18,1.70462E+12
855516183,276141883,26,112,1526,18,1.70462E+12
855516966,276141766,27,97,1526,18,1.70462E+12
855517800,276141833,29,81,1526,18,1.70462E+12
855518633,276142116,29,66,1525,18,1.70462E+12
855519300,276142550,29,51,1525,18,1.70462E+12
855519833,276143150,30,38,1524,18,1.70462E+12
855521500,276145116,20,51,1522,17,1.70462E+12
855521966,276145383,18,64,1522,18,1.70462E+12
855522400,276145500,16,76,1522,18,1.70462E+12
855522800,276145500,14,90,1521,17,1.70462E+12
855523549,276145433,12,107,1521,17,1.70462E+12
855524533,276145050,12,118,1521,18,1.70462E+12
855525150,276144633,13,137,1521,19,1.70462E+12
855525516,276144083,13,154,1522,17,1.70462E+12
855525649,276143800,14,165,1522,17,1.70462E+12
855525716,276142633,18,178,1523,17,1.70462E+12
855525916,276139500,30,171,1522,18,1.70462E+12
855526516,276138000,33,157,1520,18,1.70462E+12
855527483,276136450,35,145,1519,18,1.70462E+12
855528899,276134916,40,134,1517,18,1.70462E+12
855537633,276129083,37,127,1507,17,1.70462E+12
855538783,276127783,31,148,1505,17,1.70462E+12
855539000,276127100,28,162,1505,17,1.70462E+12
855539066,276126366,30,173,1504,18,1.70462E+12
855538833,276124783,30,193,1503,18,1.70462E+12
855538450,276124033,31,205,1502,16,1.70462E+12
855537933,276123366,32,216,1502,16,1.70462E+12
855537283,276122766,32,226,1501,16,1.70462E+12
855536499,276122316,33,237,1500,16,1.70462E+12
855535616,276122016,34,248,1499,17,1.70462E+12
855530683,276120333,39,236,1499,17,1.70462E+12
855526000,276117583,37,249,1501,15,1.70462E+12
855523183,276117150,35,261,1502,14,1.70462E+12
855520316,276117033,32,273,1502,16,1.70462E+12
855509516,276117233,35,258,1507,16,1.70462E+12
855508550,276116966,35,248,1507,15,1.70462E+12
855506650,276116016,35,237,1508,16,1.70462E+12
855505050,276114933,35,247,1508,16,1.70462E+12
855502616,276113716,30,235,1509,15,1.70462E+12
855502150,276112999,29,221,1510,16,1.70462E+12
855501949,276112133,30,203,1510,15,1.70462E+12
855502116,276111216,30,186,1511,16,1.70462E+12
855502800,276110466,32,157,1511,16,1.70462E+12
855505033,276107516,33,143,1513,16,1.70462E+12
855506500,276106466,28,131,1514,15,1.70462E+12
855507233,276106150,27,121,1515,16,1.70462E+12
855508933,276105333,21,140,1518,16,1.70462E+12
855509166,276104683,24,157,1519,17,1.70462E+12
855509133,276103216,25,180,1522,18,1.70462E+12
855509350,276100266,25,160,1525,15,1.70462E+12
855510049,276099950,21,137,1526,17,1.70462E+12
855510700,276099800,21,122,1527,18,1.70462E+12
855510700,276099800,21,122,1527,18,1.70462E+12
855511499,276099816,22,103,1528,18,1.70462E+12
855511499,276099816,22,103,1528,18,1.70462E+12
855513050,276099600,24,117,1530,17,1.70462E+12
855513050,276099600,24,117,1530,17,1.70462E+12
855514066,276098800,23,134,1532,17,1.70462E+12
855514249,276098133,23,154,1533,17,1.70462E+12
855514166,276097283,23,175,1534,17,1.70462E+12
855513850,276096483,26,193,1535,17,1.70462E+12
855512800,276094883,32,209,1537,17,1.70462E+12
855511983,276093266,31,191,1538,18,1.70462E+12
855512399,276091783,29,162,1539,18,1.70462E+12
855513066,276091266,28,146,1540,18,1.70462E+12
855513933,276090966,28,130,1541,17,1.70462E+12
855515149,276089883,32,145,1542,16,1.70462E+12
855517866,276086933,27,125,1544,17,1.70462E+12
855518749,276086866,26,104,1544,16,1.70462E+12
855521183,276086600,26,117,1545,17,1.70462E+12
855522050,276085850,21,134,1546,16,1.70462E+12
855522200,276085216,20,151,1546,16,1.70462E+12
855522050,276084466,23,172,1546,16,1.70462E+12
855522333,276083099,25,153,1546,15,1.70462E+12
855524133,276082133,21,110,1547,15,1.70462E+12
855525083,276082200,25,97,1547,15,1.70462E+12
855526516,276081850,23,115,1548,17,1.70462E+12
855527233,276080900,22,140,1548,16,1.70462E+12
855527049,276080133,21,167,1549,17,1.70462E+12
855526700,276079316,25,190,1549,17,1.70462E+12
855525966,276076833,31,176,1550,16,1.70462E+12
855525949,276075299,28,186,1550,15,1.70462E+12
855525716,276074616,28,199,1550,17,1.70462E+12
855524666,276073616,28,226,1550,16,1.70462E+12
855522949,276073516,25,256,1550,16,1.70462E+12
855522016,276073833,24,275,1550,16,1.70462E+12
855521100,276074383,27,290,1549,16,1.70462E+12
855518433,276075400,30,275,1550,16,1.70462E+12
855517666,276075250,28,262,1550,15,1.70462E+12
855517133,276074750,24,239,1549,14,1.70462E+12
855516833,276074099,22,218,1549,15,1.70462E+12
855516799,276073249,24,195,1549,15,1.70462E+12
855516933,276072283,28,183,1550,15,1.70462E+12
855516783,276071433,29,195,1550,15,1.70462E+12
855516150,276069950,30,207,1551,15,1.70462E+12
855515616,276069633,24,219,1551,15,1.70462E+12
855514766,276069783,21,252,1551,15,1.70462E+12
855513816,276070216,25,280,1551,14,1.70462E+12
855512883,276070816,30,298,1552,16,1.70462E+12
855510349,276071916,29,279,1553,16,1.70462E+12
855508583,276071666,32,256,1555,16,1.70462E+12
855507866,276071183,31,243,1555,15,1.70462E+12
855507300,276070566,30,231,1556,16,1.70462E+12
855505933,276069733,27,245,1557,16,1.70462E+12
855505033,276069950,29,283,1558,16,1.70462E+12
855504200,276070383,31,298,1558,16,1.70462E+12
855501683,276071466,30,275,1561,16,1.70462E+12
855500833,276071400,31,261,1562,16,1.70462E+12
855499966,276071133,31,250,1562,17,1.70462E+12
855499233,276070683,31,236,1561,16,1.70462E+12
855498633,276070133,28,226,1561,17,1.70462E+12
855498249,276069483,28,216,1562,17,1.70462E+12
855498233,276068716,26,198,1562,17,1.70462E+12
855498466,276067999,27,179,1561,17,1.70462E+12
855499050,276067366,27,161,1561,18,1.70462E+12
855499766,276066716,30,151,1562,18,1.70462E+12
855502616,276062950,32,141,1564,18,1.70462E+12
855503266,276062416,31,131,1565,18,1.70462E+12
855503999,276061999,28,121,1565,17,1.70462E+12
855504799,276061800,25,106,1566,17,1.70462E+12
855505666,276061833,24,89,1566,17,1.70462E+12
855506583,276062083,29,75,1566,17,1.70462E+12
855509066,276062416,27,91,1567,17,1.70462E+12
855509900,276062183,29,104,1568,17,1.70462E+12
855510733,276061816,30,114,1569,17,1.70462E+12
855512166,276060650,33,132,1570,17,1.70462E+12
855512783,276059866,35,142,1571,17,1.70462E+12
855514333,276058549,35,128,1572,17,1.70462E+12
855515216,276058116,35,118,1573,17,1.70462E+12
855516249,276057866,34,106,1573,18,1.70462E+12
855517283,276057816,34,92,1574,18,1.70462E+12
855518300,276057933,35,79,1575,17,1.70462E+12
855522216,276058266,34,101,1578,18,1.70462E+12
855523166,276057966,35,113,1578,18,1.70462E+12
855524800,276057000,35,128,1579,18,1.70462E+12
855525966,276055366,37,150,1580,18,1.70462E+12
855526700,276053550,33,164,1579,17,1.70462E+12
855526700,276052733,30,177,1579,17,1.70462E+12
855526466,276051900,30,191,1579,16,1.70462E+12
855526016,276051100,32,207,1579,16,1.70462E+12
855525416,276050450,32,220,1579,17,1.70462E+12
855524699,276050016,32,232,1579,17,1.70462E+12
855523716,276049783,31,246,1579,17,1.70462E+12
855522816,276049700,33,256,1578,17,1.70462E+12
855521133,276049150,32,240,1577,16,1.70462E+12
855520300,276048800,32,228,1577,17,1.70462E+12
855519666,276048183,32,217,1577,17,1.70462E+12
855517333,276045450,35,234,1577,19,1.70462E+12
855510400,276040166,33,218,1582,17,1.70462E+12
855509883,276039433,32,206,1583,17,1.70462E+12
855509533,276038700,32,196,1583,17,1.70462E+12
855509316,276037133,31,175,1585,14,1.70462E+12
855509866,276035666,31,155,1586,15,1.70462E+12
855510483,276035183,29,141,1587,15,1.70462E+12
855511400,276034950,29,121,1587,15,1.70462E+12
855512350,276034750,32,108,1589,17,1.70462E+12
855515383,276033950,37,123,1592,17,1.70462E+12
855518149,276032666,36,108,1593,18,1.70462E+12
855520566,276032083,30,118,1594,17,1.70462E+12
855521216,276031583,30,131,1594,16,1.70462E+12
855525016,276028100,33,150,1596,15,1.70462E+12
855525233,276027283,31,162,1596,14,1.70462E+12
855525083,276026383,32,178,1597,13,1.70462E+12
855524800,276025450,35,191,1598,14,1.70462E+12
855524083,276022816,33,179,1598,17,1.70462E+12
855524533,276021316,31,159,1598,16,1.70462E+12
855525400,276020883,31,136,1598,15,1.70462E+12
855526283,276020516,31,119,1598,16,1.70462E+12
855530233,276018850,26,134,1599,16,1.70462E+12
855530550,276018250,25,147,1599,17,1.70462E+12
855530449,276017516,24,167,1599,16,1.70462E+12
855530049,276016783,24,191,1599,16,1.70462E+12
855528566,276015416,32,223,1599,16,1.70462E+12
855526633,276014683,35,246,1598,14,1.70462E+12
855522783,276013233,32,228,1597,16,1.70462E+12
855522233,276012583,31,215,1596,16,1.70462E+12
855521850,276011833,31,200,1596,16,1.70462E+12
855521716,276011000,32,185,1596,16,1.70462E+12
855521783,276010166,32,173,1596,16,1.70462E+12
855522083,276009416,31,163,1596,16,1.70462E+12
855523183,276008133,30,143,1597,16,1.70462E+12
855524516,276007183,26,128,1597,16,1.70462E+12
855525933,276006766,22,104,1598,18,1.70462E+12
855526666,276006816,21,87,1598,18,1.70462E+12
855527400,276007033,20,75,1599,18,1.70462E+12
855529483,276007283,28,91,1601,17,1.70462E+12
855531450,276007033,37,101,1602,18,1.70462E+12
855535016,276006683,41,90,1603,16,1.70462E+12
855541733,276006883,37,102,1606,15,1.70462E+12
855543649,276006166,38,116,1607,14,1.70462E+12
855544616,276005200,38,128,1604,14,1.70462E+12
855545333,276004350,37,140,1604,15,1.70462E+12
855545833,276003516,37,150,1605,15,1.70462E+12
855546416,276001500,41,167,1605,15,1.70462E+12
855547599,275998816,38,152,1606,15,1.70462E+12
855548916,275997333,37,135,1605,14,1.70462E+12
855550483,275996133,37,121,1601,15,1.70462E+12
855552266,275995350,37,106,1601,15,1.70462E+12
855554433,275995183,37,89,1603,14,1.70462E+12
855556416,275995599,34,79,1600,15,1.70462E+12
855558316,275995616,32,94,1598,15,1.70462E+12
855559249,275995366,32,108,1596,15,1.70462E+12
855560116,275994950,32,119,1595,16,1.70462E+12
855560800,275994266,36,132,1593,17,1.70462E+12
855561333,275993333,39,144,1592,17,1.70462E+12
855563916,275990266,36,125,1585,17,1.70462E+12
855564883,275989833,35,114,1583,20,1.70462E+12
855565833,275989600,34,99,1582,21,1.70462E+12
855566833,275989633,35,86,1581,21,1.70462E+12
855568983,275990466,36,67,1578,20,1.70462E+12
855569716,275991533,38,43,1577,21,1.70462E+12
855570083,275992550,41,29,1576,21,1.70462E+12
855574850,276000683,38,13,1565,20,1.70462E+12
855574899,276002466,32,356,1564,19,1.70462E+12
855574516,276003233,32,344,1563,19,1.70462E+12
855573850,276003883,32,324,1562,18,1.70462E+12
855572799,276004983,25,334,1561,19,1.70462E+12
855572566,276005466,23,346,1561,19,1.70462E+12
855572650,276006416,20,4,1559,17,1.70462E+12
855573033,276006883,18,31,1558,16,1.70462E+12
855573533,276007316,22,42,1557,16,1.70462E+12
855574249,276007483,23,62,1556,16,1.70462E+12
855575199,276007583,26,76,1556,14,1.70462E+12
855576183,276007433,28,91,1555,14,1.70462E+12
855577249,276007133,32,103,1555,15,1.70462E+12
855584416,276004900,27,90,1555,18,1.70462E+12
855585116,276005033,27,76,1555,17,1.70462E+12
855585816,276005350,28,62,1554,17,1.70462E+12
855586366,276005866,29,44,1554,17,1.70462E+12
855586816,276006516,30,29,1553,16,1.70462E+12
855587100,276007266,29,18,1553,16,1.70462E+12
855587166,276008150,33,5,1552,16,1.70462E+12
855587116,276013200,29,24,1549,18,1.70462E+12
855587616,276013816,29,41,1548,17,1.70462E+12
855588333,276014299,31,55,1547,18,1.70462E+12
855589216,276014516,29,71,1548,18,1.70462E+12
855590183,276014550,31,83,1548,17,1.70462E+12
855591949,276014933,31,65,1548,19,1.70462E+12
855592683,276015433,31,53,1548,16,1.70462E+12
855593266,276016100,31,37,1548,16,1.70462E+12
855595033,276018233,38,51,1547,16,1.70462E+12
855601300,276022133,34,40,1544,15,1.70462E+12
855602366,276024583,35,6,1541,16,1.70462E+12
855602550,276030566,31,18,1535,17,1.70462E+12
855602983,276031183,29,34,1534,16,1.70462E+12
855603566,276031600,27,52,1533,15,1.70462E+12
855604266,276031800,27,69,1532,14,1.70462E+12
855605100,276031833,30,81,1531,17,1.70462E+12
855613083,276033166,32,62,1529,18,1.70462E+12
855613783,276033716,33,46,1529,18,1.70462E+12
855614350,276034450,34,34,1528,18,1.70462E+12
855614350,276034450,34,34,1528,18,1.70462E+12
855616533,276038150,45,33,1526,17,1.70462E+12
855618650,276040850,34,44,1526,18,1.70462E+12
855619399,276041316,34,55,1526,18,1.70462E+12
855620283,276041816,35,66,1525,18,1.70462E+12
855621266,276042016,35,79,1526,18,1.70462E+12
855622233,276042050,35,91,1525,18,1.70462E+12
855623183,276041866,35,102,1525,18,1.70462E+12
855625850,276041600,31,78,1524,18,1.70462E+12
855626650,276041883,30,65,1524,18,1.70462E+12
855627300,276042333,28,51,1523,18,1.70462E+12
855627733,276043016,28,32,1522,18,1.70462E+12
855627916,276043800,29,10,1522,16,1.70462E+12
855627716,276045400,32,349,1520,17,1.70462E+12
855627183,276046216,33,337,1520,17,1.70462E+12
855626366,276048450,27,357,1518,19,1.70462E+12
855626500,276049083,25,11,1518,18,1.70462E+12
855626733,276049566,20,24,1517,18,1.70462E+12
855627066,276050016,17,37,1517,18,1.70462E+12
855627483,276050333,17,53,1517,18,1.70462E+12
855627966,276050533,19,67,1517,17,1.70462E+12
855628533,276050666,22,78,1516,18,1.70462E+12
855632266,276051100,23,94,1516,18,1.70462E+12
855632883,276050983,21,106,1516,18,1.70462E+12
855633483,276050733,23,121,1516,16,1.70462E+12
855634000,276050366,24,133,1516,17,1.70462E+12
855634966,276049250,30,148,1516,16,1.70462E+12
855636933,276045916,40,152,1514,15,1.70462E+12
855640700,276039450,38,164,1517,15,1.70462E+12
855640899,276035500,35,176,1517,15,1.70462E+12
855640899,276035500,35,176,1517,15,1.70462E+12
855640366,276033450,32,194,1517,14,1.70462E+12
855639900,276032700,33,206,1516,14,1.70462E+12
855638583,276031500,36,226,1516,15,1.70462E+12
855637399,276032050,32,248,1516,15,1.70462E+12
855636383,276032216,33,267,1516,16,1.70462E+12
855634566,276032099,33,253,1516,16,1.70462E+12
855632966,276031183,30,235,1514,18,1.70462E+12
855632466,276030283,33,216,1515,18,1.70462E+12
855632066,276029183,36,205,1514,18,1.70462E+12
855631333,276027016,41,193,1515,16,1.70462E+12
855631016,276024766,42,182,1516,16,1.70462E+12
855631066,276021750,39,167,1517,14,1.70462E+12
855631566,276020816,42,157,1517,14,1.70462E+12
855636249,276013166,37,138,1518,13,1.70462E+12
855637833,276012016,34,124,1518,16,1.70462E+12
855638983,276011833,36,109,1518,16,1.70462E+12
855640200,276011750,39,97,1518,17,1.70462E+12
855642716,276011866,44,82,1518,17,1.70462E+12
855646249,276012716,38,71,1518,18,1.70462E+12
855648233,276013450,36,61,1517,19,1.70462E+12
855650016,276014166,33,76,1518,19,1.70462E+12
855650933,276014133,30,90,1518,17,1.70462E+12
855651766,276014000,30,102,1518,16,1.70462E+12
855653216,276013116,32,124,1518,16,1.70462E+12
855656983,276010699,39,107,1517,17,1.70462E+12
855659300,276010500,40,90,1519,18,1.70462E+12
855665733,276010450,33,80,1523,18,1.70462E+12
855667399,276011100,32,59,1524,18,1.70462E+12
855668049,276011716,32,46,1524,19,1.70462E+12
855668599,276012433,34,35,1524,19,1.70462E+12
855669016,276013250,35,24,1523,18,1.70462E+12
855669266,276014216,37,12,1523,18,1.70462E+12
855670150,276016950,37,28,1522,20,1.70462E+12
855671483,276018333,37,47,1522,19,1.70462E+12
855672549,276018566,37,73,1522,19,1.70462E+12
855676666,276018933,34,84,1523,18,1.70462E+12
855677616,276018900,33,96,1523,18,1.70462E+12
855678483,276018683,32,110,1524,18,1.70462E+12
855679283,276018283,33,121,1524,18,1.70462E+12
855679966,276017716,34,132,1524,18,1.70462E+12
855680516,276017000,34,143,1524,18,1.70462E+12
855680850,276016133,36,155,1524,17,1.70462E+12
855682633,276012333,36,142,1525,18,1.70462E+12
855683416,276011683,36,128,1525,18,1.70462E+12
855684350,276011299,36,114,1526,19,1.70462E+12
855686483,276010933,38,96,1527,19,1.70462E+12
855688700,276011049,41,79,1527,18,1.70462E+12
855690849,276011783,43,64,1527,19,1.70462E+12
855696766,276014283,47,74,1525,18,1.70462E+12
855701449,276015033,38,85,1525,19,1.70462E+12
855705750,276015316,34,74,1525,18,1.70462E+12
855706516,276015683,30,57,1525,17,1.70462E+12
855707016,276016233,27,42,1524,16,1.70462E+12
